A(410),B(435),C(460),D(485),E(510),F(535),G(560),H(585),R(610),I(645),S(680),J(705),T(730),U(760),V(810),W(860),K(900),L(940)
597.8903855354336,390.67058984696126,1288.4461266294268,347.19527058623567,738.5955699753714,969.2003373660934,288.17860490205464,314.4927581410959,988.4684941029187,173.8487090914562,239.91996909436074,52.28196445410143,73.18341158832212,58.95013209298649,155.4058698616304,206.548218534216,76.14042595407929,34.95602386852785
628.9406458256484,365.3007194788113,1210.357341540479,329.9086609824112,725.7175641534812,957.7944963005382,288.48821260500563,315.9227688584624,984.2776534555646,173.87461902560997,243.03213860753658,52.7178795021273,73.46239250003038,59.188960648941794,155.7725761497988,209.8195023926635,77.6180186833468,35.04836647991959
692.6460211557511,364.7393843505787,1188.0384359213103,327.23742417374854,716.4583765939115,958.4292727180789,292.84608525843083,320.47538185264597,973.5771059691483,174.8531920965306,244.23255040988406,53.0062605855929,73.49000353569693,59.147546491936964,156.229132697856,213.1223993280075,78.82312958229346,35.34004054449359
788.7111326481668,384.12120014323466,1219.698389423778,337.9144009141837,716.7245737711389,967.8613344358193,301.70849764430704,328.5449453030981,959.3790109133654,176.9586562992581,244.15425338517875,53.09478858413806,73.40242968371892,58.94524502736714,156.72842303627883,216.52783362782714,79.80543963228072,35.787996481616545
906.6196391993795,419.12955169221146,1299.4740811689742,360.8392472524075,727.4300081123658,986.8116179216115,313.1341894946949,338.5436797506966,951.7708800542599,180.4490067038866,244.3407342464726,53.29674266497578,73.3664430230767,58.80457273269968,157.48138681231245,220.21916095071106,80.63405395102944,36.54017373424636
1022.7551279278173,458.5241505455505,1398.0872522571135,387.8297646043181,742.2841311110019,1009.1131405508177,322.08786163236346,346.03484069833974,953.2484450107445,184.02197757598253,245.53207159563306,53.58075942485861,73.35918858190088,58.71751762323996,158.4589814684367,223.74378844860195,81.27974785582626,37.409513702041814
1117.2957590444112,489.6101442264413,1483.895146821772,409.5664024527349,753.1887742129346,1023.395489333905,325.7599946760493,348.38426924633063,960.2320017747672,186.09644645801438,247.56843631810443,53.81428812477698,73.2824086883775,58.586902449825146,159.1903799744716,226.51882328085333,81.74209868638292,38.12716010876862
1182.7025888077874,508.01707495933806,1544.1596394242151,421.2721532620106,754.8383312784865,1021.4539913979462,324.0192764886699,345.53608528203756,966.2022150756796,186.43736786425112,249.78474055050629,53.87775496553006,72.99965600517884,58.30294356770425,159.09357761749797,228.10255535922033,81.92733994696007,38.57807963595788
1234.4769580317304,517.6524989591503,1570.5964720131478,423.32709541256486,745.7216189741791,1009.66309442591,318.35709733636423,338.8817635391673,966.0175856324033,185.37741982128634,252.07724270307142,53.80213377241171,72.62948911522709,57.96347490663084,158.80144284773294,229.99284608217073,82.1390890962517,38.82099760575771
1296.4103814878608,525.4551679850492,1575.885339902091,421.2860852783237,729.5569633948592,1004.2294813071619,312.77669946033427,331.8480833349921,961.9532206258609,183.40239857654853,254.9227265319684,53.71766843746319,72.46893155806883,57.89487744685937,159.94838090363712,234.0027137754724,82.88448995788141,38.99946013372771
1389.0410769661821,539.9428345531256,1590.3007842453126,423.4814079285726,714.7948810587263,1020.2175817352897,312.6521508735618,329.5336741575668,961.1122648342749,182.25508359590566,259.3810663113258,53.998915593005954,72.80292065304766,58.379530944889,163.46178042750938,240.79870450233426,84.5869226339769,39.374226588268904
1523.7355144525638,566.4799506687951,1635.4547084505639,438.3328423363248,712.3577859885354,1071.7453225221495,320.42603699418555,334.7400565463546,973.9424223245983,183.40277078802097,266.69363119379466,54.95599267026384,73.84013082982962,59.5785998924523,170.08077889706243,250.9340070547761,87.54936272327416,40.17298676635157
1697.9405232958081,602.8987764661038,1718.7085635430444,467.89382393318317,726.1544597708311,1163.4496249949902,335.528703975118,347.62066413863704,1010.049963219009,187.3734180920552,277.57380030823026,56.69658285829823,75.62121145307384,61.53667526064035,180.71067001960688,264.25978744585416,91.87415950246107,41.47678649326025
1900.010576532712,643.2656084928524,1846.2191167051283,508.89968532795035,753.8228069683662,1283.7340830178262,356.7171059637146,367.57601239239966,1071.6942143257513,194.56680646427984,292.01052893123125,59.156740116284126,77.99444114822342,64.11556154411063,194.75618302055634,279.6466556133953,97.37690289953062,43.2932102980852
2098.0356047352334,682.7315153290383,1998.4423237783974,553.4853925084115,788.2724494642098,1409.594182318694,380.3594664013396,390.9762154144924,1148.6311239528036,204.0840059946969,308.1414691155333,61.96773157080339,80.4792004703974,66.79437915606553,210.22219291534003,294.59158322950697,103.0720909664764,45.41851313115706
2248.6554811915266,714.5732750913072,2137.1885912834177,590.3619029590484,818.7941272464282,1511.7339701372823,400.7454342594003,411.8814234769178,1221.5501333610302,213.31568362511024,322.23071822592067,64.48270561920845,82.50389224213933,68.98033677994948,223.8112407781888,306.03700523580505,107.68154183393688,47.36147387878364
2325.679720072358,736.642261148482,2243.7699540010844,614.3294212608589,841.4923125342625,1570.5175431992539,414.7749790542017,426.8575090152126,1276.5406011746613,220.38126662940982,331.4560374033509,66.2141992371479,83.65720442034541,70.24530830006394,232.62907023932195,311.6088927791107,110.24326963917756,48.69030571225879
2326.3713731743837,752.129753954933,2308.1086295882205,623.1384102287436,853.8165583850669,1575.420020501215,420.9310301964051,433.85443585074347,1300.7309315980347,224.11291509408107,333.784387346206,66.86603975939776,83.66781232930211,70.27677645135859,234.6671276887373,309.79114350722534,110.1540333877943,49.116769981042424
2265.740843556858,766.8994543806473,2319.921882875361,618.0879895283341,855.3362504458631,1530.9641757827603,419.08850726942615,432.18705876575365,1287.2862301348941,223.7115842293676,328.7190202996094,66.39740095848126,82.58936712543282,69.09942659899448,229.91695594088975,301.49661642272815,107.53010046594659,48.57860744670341
2217.6557217265145,791.9975791741019,2320.4616427411224,615.3658493301541,860.051006070424,1480.0703471697136,416.27574523430593,428.7658086461672,1255.8815815198789,221.74264755089106,320.26087995789896,65.53591456142456,81.2274367455584,67.57973846220582,222.34261547079205,291.99937321816464,104.28924636928463,47.70836130368257
2138.0260131422633,819.4992743494272,2290.313296395578,605.7326339772139,860.2213086697135,1398.997802262412,408.9185691412935,420.27262003735933,1198.7296575818661,217.11853628550836,306.56346943040074,63.9264176798775,79.15338299491725,65.26896635459205,210.04021872735902,278.31185831214486,99.4103127238146,46.206684492594114
2026.851717804099,849.4045399066214,2229.4768438387227,589.1883434695119,855.8471582437295,1287.7465410608515,397.01697899038805,406.70749293932874,1115.8304583208535,209.83925043321892,287.626788717114,61.568910313839964,76.3672058735091,62.16711027615301,193.0097657105902,260.4340717046681,92.89329952953624,44.07357701343793
1884.1328357120217,881.7133758456844,2137.952285070556,565.7329778070482,846.9285547924721,1146.3165635650319,380.5709747815895,388.0704273520756,1007.1839837368406,199.90478999402276,263.4508378180387,58.46339246331193,72.868905381334,58.27417022688871,171.2512564204855,238.36601339573437,84.73820678644952,41.309038866214
